user_id,item_id,rating,timestamp
405,452,5,885548434
506,1279,4,880198144
716,486,5,879795121
661,64,4,876014060
707,641,1,886285907
329,338,2,891655545
84,1,2,883452108
851,23,4,875806721
62,127,4,879372216
64,153,3,889739243
405,48,1,885546154
616,245,3,891224767
812,300,5,877625461
870,810,3,879714883
244,9,5,880604179
650,514,3,891371020
932,654,5,891249877
919,268,3,875920245
503,121,3,879438707
194,623,1,879551637
151,191,3,879524326
112,300,4,884992508
125,243,2,892836123
256,934,3,882163730
641,285,5,879370028
189,378,4,893266137
450,1402,2,882473230
370,285,3,879435193
299,498,4,878192237
586,85,3,884067003
167,568,3,892738341
446,307,3,879786892
312,632,3,891698764
495,201,2,888633594
645,197,5,892055244
815,69,4,878694106
603,100,4,891956776
573,194,4,885844431
13,198,3,881515193
117,271,4,880124397
325,443,4,891478817
886,62,3,876033265
898,288,4,888294529
495,55,2,888634389
143,258,3,888407586
299,194,3,877881229
561,171,5,885807261
876,523,5,879428378
942,261,4,891282673
90,6,4,891384357
361,59,4,879440652
774,29,1,888557519
682,386,2,888521942
49,547,5,888066187
551,180,5,892777052
736,293,4,878709365
543,1099,4,874863878
758,687,3,881295189
7,419,3,891350900
545,228,5,879899266
493,300,4,884129725
128,427,5,879966685
425,898,3,890346705
157,298,4,886889876
271,111,4,885847956
788,228,3,880870365
363,805,4,891497205
227,1028,2,879035803
194,265,4,879520991
774,254,1,888559144
666,529,5,880568129
472,930,5,875979317
771,242,4,880659235
325,505,4,891478557
416,452,3,886319106
509,328,1,883590800
24,655,5,875323915
561,233,1,885809246
201,186,3,884114069
864,433,3,888887703
561,928,2,885810330
6,539,2,883681433
506,86,3,874876551
435,572,2,884133938
299,197,3,878192039
28,176,5,881956445
237,286,3,879376220
10,274,4,877889333
370,494,3,879435033
487,230,5,884036466
344,204,4,884901024
892,431,4,886607957
303,158,3,879543959
693,230,2,875483381
748,655,3,879454879
73,748,2,888792247
457,45,5,882397133
838,172,5,887066143
100,270,3,891375016
655,980,2,888984354
561,32,4,885807455
294,350,4,889241426
291,124,5,874834481
932,194,5,891250472
472,790,3,875981968
25,520,3,885852150
308,449,3,887741003
788,483,5,880867933
276,80,3,874792237
201,670,4,884112673
374,576,3,880939186
210,443,4,887737487
288,269,5,886373071
312,419,3,891699182
72,38,3,880037307
727,597,3,883709641
694,1020,4,875728345
387,564,1,886481800
880,5,3,880241379
735,7,3,876698683
82,211,4,878769815
200,609,3,884129457
880,23,5,880175735
823,128,2,878438733
16,661,4,877726789
472,239,5,875982398
407,993,4,884203128
933,367,4,874854190
907,1054,3,880159598
774,739,2,888558187
324,300,5,880574827
805,357,5,881697713
244,258,5,880601905
883,224,4,891692683
743,9,5,881278061
806,288,3,882384554
749,175,3,878847576
844,549,3,877387280
693,382,4,875482689
847,258,5,878774722
201,216,4,884111360
921,275,1,879379642
311,209,2,884364502
749,986,3,878850107
349,823,4,879466156
90,485,5,891383687
707,739,2,886287919
470,221,4,879178370
197,751,3,891409290
778,226,4,890670638
239,509,5,889180071
236,507,3,890115897
527,180,5,879456334
57,282,5,883697223
841,316,4,889067313
178,15,5,882823858
505,259,3,888631208
193,941,4,889124890
707,614,2,886287876
490,847,3,875427873
877,582,2,882677280
361,1103,4,879440386
328,44,3,885047864
506,182,5,888848342
291,4,4,874835062
265,328,4,875320084
452,64,4,875266518
382,1229,5,875947240
392,268,5,891037385
624,137,4,879792623
15,121,3,879456168
538,173,3,877107914
64,182,4,889738030
694,135,5,875727018
445,183,2,890987687
121,546,1,891390521
13,849,1,882397833
110,226,3,886988536
340,172,4,884990620
323,678,2,878738910
457,819,2,882396001
547,345,5,891282555
899,479,4,884121612
194,318,5,879521328
90,905,4,891383319
642,405,3,885606946
398,94,2,875732304
79,124,5,891271870
6,187,4,883600914
166,323,5,886397722
347,550,5,881654734
387,223,5,886479771
593,161,5,875671464
890,520,4,882403643
59,51,5,888206095
214,650,5,892668173
796,269,3,892610692
223,411,1,891550005
671,554,4,884036411
555,326,4,879962096
537,230,2,886031860
315,79,4,879821349
903,824,3,891031833
416,140,4,886317030
775,344,5,891032777
521,159,3,885253904
870,83,4,889717102
398,2,3,875718614
385,111,2,879440267
937,294,1,876769480
336,1446,1,877757790
245,181,4,888513664
386,24,4,877655028
840,91,5,891208998
348,123,5,886523361
811,678,5,886377686
398,152,4,875721702
94,404,4,891721615
37,56,5,880915810
795,2,3,883252599
823,22,5,878438058
13,878,1,883670785
159,288,3,884026901
363,80,4,891498434
28,286,3,881955018
322,483,5,887314417
343,176,5,876405553
627,808,2,879531557
545,135,4,884134060
16,55,5,877717956
472,475,5,892791017
603,50,5,891955922
697,295,3,882622733
533,276,1,889451077
883,154,4,891754985
790,237,4,884461541
758,922,5,881980034
313,503,5,891014697
721,455,5,877138884
181,1026,1,878961781
584,161,4,885778170
678,742,4,879544783
64,746,5,889739138
373,1006,2,877100129
249,1012,3,879571998
682,50,5,888518639
663,299,2,889491739
593,546,3,875659849
336,124,1,877760244
722,748,4,891280154
292,226,4,881105281
504,322,4,887831274
429,637,3,882387506
305,200,3,886324661
790,977,1,885158208
846,642,5,883950220
73,285,4,888792900
401,735,5,891033158
254,649,1,886474619
293,513,5,888905990
18,392,3,880130193
216,95,3,881428365
79,902,3,891271086
847,602,3,878940732
116,302,3,876451911
727,405,3,883709571
551,651,4,892776750
370,603,5,879435244
897,378,5,879991137
47,304,3,879439144
189,14,5,893263994
533,405,3,879192793
184,780,4,889913254
659,241,3,891387121
651,285,4,879348966
659,269,4,891331825
545,720,3,883115664
843,444,2,879443442
417,792,4,879648079
223,476,3,891550349
303,419,4,879467328
933,28,4,874853977
710,64,4,882063766
676,315,4,892685224
315,4,4,879821065
318,216,4,884495868
517,740,4,892660728
805,135,4,881698095
542,655,4,886532908
702,687,1,885767629
82,304,3,884713664
561,1131,4,885807173
548,628,2,891415890
534,294,5,877807461
297,751,4,885922463
445,628,1,891200137
543,13,3,876896210
425,257,3,878738992
398,274,3,875655841
502,266,3,883702255
936,3,4,886833148
655,1380,4,887425625
314,685,4,877886788
450,921,4,882372178
896,258,5,887157258
297,293,3,874954844
69,246,5,882072827
804,1411,3,879446129
312,713,5,891698334
537,1129,1,886030051
58,1006,2,884304865
715,743,2,875962806
535,963,5,879617977
846,729,4,883950053
749,780,1,878849682
741,82,3,891018400
896,147,2,887159464
343,13,5,876402894
682,527,3,888517168
72,48,4,880036718
308,209,4,887737686
849,406,4,879695125
723,433,3,880499019
673,528,5,888787587
54,295,3,880936905
682,722,4,888522073
293,183,4,888906119
924,117,2,887421305
437,1262,3,881002091
58,850,5,884305150
391,48,4,877399171
405,1046,2,885548633
380,573,1,885480737
325,548,3,891480086
160,218,4,876861878
595,255,3,886921392
880,527,4,880241943
109,568,5,880578186
788,589,5,880868005
463,14,1,890453075
436,546,3,887771826
418,899,5,891282706
378,215,4,880055336
232,289,4,880062259
13,526,3,882141053
59,465,2,888206363
709,219,4,879848120
157,1132,3,886891132
736,248,4,878709365
630,1047,4,885667200
203,50,5,880434810
532,305,3,878372701
434,288,5,886724797
758,344,3,888715390
514,988,2,885180989
280,483,4,891701066
835,294,3,891032356
342,223,4,875318907
339,194,4,891037070
49,70,2,888066614
496,1229,1,876071097
660,50,4,891197980
291,72,4,875086090
747,474,5,888639526
443,269,3,883504564
786,228,4,882844295
642,216,3,885603083
746,523,3,885075497
896,1112,3,887161393
916,1109,3,880844861
637,460,2,882905388
394,50,5,881132876
279,375,1,884556678
351,748,4,879481613
889,654,3,880178512
727,123,3,883709402
432,150,5,889415853
664,183,3,876526462
274,111,4,878945541
188,1213,2,875074847
354,196,3,891218457
429,546,3,882387140
861,321,1,881274504
373,226,3,877107024
7,679,5,891353124
913,265,4,880757553
760,776,5,875667247
393,15,3,887744266
614,288,2,879463630
330,117,5,876544654
639,526,4,891239177
301,866,4,882075171
577,95,5,880474747
399,575,1,882350762
721,181,5,877138951
576,825,4,886986304
189,44,4,893266376
10,157,5,877889004
897,183,5,879990531
758,8,5,881975577
130,761,3,876251650
182,763,3,885613092
498,496,3,881957905
476,748,2,883365634
454,135,2,888266433
936,1377,5,886832183
293,435,4,888906464
649,121,2,891440214
181,457,1,878961474
60,654,4,883326399
428,288,4,885943847
387,215,2,886483906
839,264,3,875751559
425,854,4,878738854
905,742,4,884983888
13,79,3,882139746
508,211,3,883777047
820,538,3,887954906
207,1046,4,875509787
889,300,3,880176620
28,670,4,881961600
444,906,4,891979402
150,291,4,878746764
862,405,2,879303123
881,530,5,876538571
900,1298,2,877833923
715,228,3,875963486
459,220,3,879563367
684,151,3,875810633
488,292,3,891292651
13,705,5,884538766
681,682,1,885409810
291,466,5,874834768
814,17,3,885411073
116,750,4,886309481
320,410,4,884748839
305,729,3,886324712
472,43,4,875982560
798,174,4,875743140
200,586,4,884130391
373,161,4,877105005
486,459,2,879875040
675,303,5,889488522
94,650,5,885870612
632,156,3,879457437
756,121,3,874829152
81,100,3,876533545
455,471,4,879109692
660,298,2,891198441
795,201,4,880569984
564,300,4,888718470
347,460,3,881652888
885,237,5,885715151
880,575,3,880175077
697,277,5,882622581
104,756,2,888465739
805,559,3,881695347
406,14,4,879539855
805,371,1,881696759
525,237,4,881085893
10,582,4,877892276
614,25,1,879464376
450,497,5,882374422
886,628,3,876031695
120,25,5,889490370
648,203,1,884796571
870,461,4,875680099
125,208,3,879454244
639,198,2,891239885
481,191,5,885828543
883,479,5,891755017
715,82,4,875964025
504,451,1,887912584
869,287,2,884492047
870,653,4,875050559
11,425,4,891904300
95,679,2,879196513
82,338,1,884713704
43,354,4,891293957
362,328,2,885019504
416,792,4,876699526
339,97,4,891034626
249,235,4,879640261
44,520,5,878347874
774,644,4,888556777
405,1579,1,885549408
85,610,3,879454582
798,671,2,875639115
138,662,4,879024128
796,8,5,892690059
293,315,3,888904513
624,1047,3,879793436
881,515,4,876535967
363,11,5,891494587
442,64,5,883389682
145,1212,2,875272196
392,99,5,891038433
586,72,2,884067378
381,77,2,892696367
127,222,5,884364866
620,101,2,889988069
831,22,5,891354573
327,333,2,887737493
392,663,4,891039049
279,216,3,884983225
747,732,3,888639138
327,507,4,887744205
727,208,4,883711240
406,136,4,879445522
582,321,3,882960555
374,280,3,880393811
896,763,2,887161199
615,286,4,879447500
102,167,2,892993927
890,527,4,882405473
194,168,5,879521254
104,283,4,888465582
159,293,4,880485879
416,402,5,893212623
876,19,5,879428354
469,153,4,879523891
716,609,3,879796354
936,14,4,886832373
934,25,4,891195233
439,242,5,882892424
417,1014,4,879646785
387,117,3,886480788
190,273,4,891033676
339,265,3,891034779
428,896,4,885943685
827,326,3,882807503
775,343,4,891033022
331,694,4,877196702
422,267,4,875655986
707,527,5,880061699
717,678,3,884641842
479,455,4,889125853
894,343,2,883518895
158,29,3,880134607
668,307,4,881523762
416,213,5,893213443
534,619,4,877807653
144,343,2,888103725
18,28,3,880129527
295,89,5,879519555
608,1119,5,880406552
435,1401,4,884131868
642,1185,4,885606024
452,162,3,875277319
78,476,3,879633767
934,708,3,891192329
430,64,4,877226130
130,1046,4,880396831
203,237,3,880434411
859,276,4,885776056
1,188,3,875073128
64,275,4,879365670
599,866,2,880952229
395,423,5,883764742
758,20,4,881976574
1,46,4,876893230
782,1511,2,891500194
828,748,2,891035438
16,318,5,877718107
23,433,5,874785233
328,1109,3,885047100
452,520,3,875261100
7,191,5,891351201
936,333,3,886831415
38,99,5,892430829
904,815,4,879735678
716,484,4,879795867
597,988,1,875339237
919,50,3,875288570
1,211,3,878541970
580,829,2,884126077
92,49,3,875907416
218,642,3,881288351
299,56,4,877880350
474,661,4,887925620
269,239,2,891448386
312,50,5,891698300
638,515,4,876694704
646,352,1,888529153
44,258,4,878340824
590,248,4,879439645
24,402,4,875323308
533,345,3,888347628
174,1311,3,886514430
374,412,4,883627129
246,8,3,884921245
416,294,4,876696739
747,304,4,888638370
180,56,5,877127130
7,451,5,891353892
864,153,5,888886946
437,143,5,880141528
712,50,4,874729750
709,841,4,879848824
826,510,4,885690677
253,487,4,891628323
772,259,2,877533957
460,273,4,882912371
70,300,4,884063569
806,95,5,882388658
239,479,5,889178762
855,165,4,879825382
788,503,4,880869984
825,249,3,880755693
727,90,3,883711991
429,697,3,882385858
665,31,3,884294880
150,151,4,878746824
120,742,4,889490549
489,331,5,891366606
499,484,4,885599013
637,328,4,882900888
1,27,2,876892946
487,790,3,884045135
296,32,4,884197131
269,568,2,891450719
632,202,4,879457712
897,281,4,879993553
117,748,3,880124378
537,733,3,886031297
113,1251,5,875325377
83,871,2,891182319
194,417,2,879525695
830,2,3,891561806
889,615,3,880180707
437,696,3,880142991
421,517,2,892241491
405,83,1,885545974
752,1176,2,891208170
626,358,1,878771505
56,402,5,892677186
346,31,4,874950383
533,125,5,891263021
526,879,3,885682102
807,1039,4,892528324
312,185,5,891699121
339,234,4,891032255
892,484,5,886607568
370,136,4,879434999
524,866,2,884626810
476,204,4,883364325
822,1240,3,891036703
620,682,2,889986985
270,26,5,876954995
371,393,2,880435397
293,684,3,888905481
393,70,3,889555251
897,483,3,879991921
897,99,5,879994113
320,550,5,884749384
463,936,2,890460826
804,127,3,879440947
562,135,5,879196075
56,473,2,892683323
561,200,4,885807743
90,312,4,891383319
194,117,3,879535704
577,1517,3,880475644
123,735,2,879872868
267,108,4,878971224
224,723,2,888104313
601,140,1,876351298
273,307,2,891292761
758,223,5,881975119
798,1032,3,875639212
145,620,3,875271660
489,359,5,891362812
663,150,5,889492435
847,367,3,878940189
766,659,3,891309736
13,901,1,883670672
447,79,3,878856110
744,1134,3,881171482
478,23,2,889388562
221,7,4,875244204
298,502,5,884183406
593,77,4,875671619
655,466,3,887474630
215,480,5,891436543
251,15,4,886272086
338,663,5,879438627
360,511,5,880355994
533,221,3,888844601
361,1119,3,879440740
511,300,4,890004658
326,519,5,879875533
273,900,3,891292873
655,716,2,888475101
593,275,3,875658862
634,932,3,877018004
912,186,3,875966202
454,286,3,881958782
639,1195,2,891239838
95,14,5,879197329
889,168,4,880178449
921,143,5,879381257
467,50,4,879532385
618,143,4,891308515
88,354,5,891037708
863,349,1,889289457
483,99,3,884047323
642,186,5,885602739
911,507,4,892839289
592,1129,5,882608021
758,62,2,881978368
22,523,5,878886845
239,14,5,889179478
778,550,4,890670638
666,544,4,880313682
727,174,4,883710186
3,300,2,889236939
106,14,4,881449486
671,204,5,884204510
659,578,3,891387351
521,748,3,884475618
678,15,3,879544449
163,216,3,891220196
766,40,3,891310851
244,220,2,880605264
619,665,5,885954261
851,298,5,875730379
647,71,4,876534275
654,28,5,887864610
507,1034,5,889966127
457,356,4,882547670
720,887,5,891262608
158,228,5,880134296
655,958,3,887428993
416,815,4,876697243
712,395,4,874957005
545,568,3,879899299
508,568,4,883777237
292,657,5,881103711
141,127,2,884584735
296,357,5,884197068
588,51,4,890026395
234,329,2,891033922
220,340,4,881197663
288,202,5,889225535
286,473,3,875806918
654,476,3,887863914
60,629,3,883327175
86,872,3,879570366
181,475,2,878962720
6,297,3,883599134
25,204,5,885853415
59,123,3,888203343
766,378,4,891310540
234,45,4,892079140
276,46,3,874791145
763,317,3,878919180
412,135,4,879717621
790,211,4,885156046
363,265,3,891495339
18,527,4,880130109
72,792,3,880036718
892,797,4,886610372
675,900,4,889488624
425,491,2,890347047
69,256,5,882126156
270,86,4,876955067
194,51,4,879549793
332,282,5,887916692
592,331,3,882607528
291,403,4,874835165
201,22,2,884112201
181,1360,1,878962119
503,20,5,879438285
87,496,5,879877709
916,863,3,880846735
200,226,4,884130085
301,153,3,882075743
56,225,2,892910292
747,1246,1,888733415
543,23,4,874864183
652,328,4,882567058
776,219,3,892920321
375,525,4,886621917
815,151,4,878692207
170,333,4,886190330
450,87,5,882374059
898,1296,4,888294942
155,331,3,879370860
940,474,3,885921687
145,278,4,875272871
758,237,4,881976377
921,1034,3,879380457
580,250,5,884125072
499,100,4,885599040
203,321,3,880433418
114,224,3,881259839
755,331,3,882569771
468,699,3,875287686
620,260,5,889986624
621,55,5,874963594
718,685,4,883349301
756,222,2,874828967
47,995,3,879440429
303,658,5,879484327
90,1204,4,891384959
436,742,5,887769050
615,197,4,879448439
883,873,3,891695173
506,95,5,874873198
782,333,3,891497698
174,255,5,886434114
688,678,5,884153750
804,588,4,879442687
749,636,4,878849929
388,117,5,886436756
295,812,4,879518739
527,129,2,879455905
200,1033,2,891825441
416,785,3,888703399
927,755,5,879192381
744,237,4,881171907
906,676,5,879435415
168,325,1,884287073
709,144,3,879846622
42,183,4,881107821
537,527,4,886031860
244,209,4,880605485
784,315,4,891386988
279,151,4,875249259
317,328,4,891446438
393,87,4,889554706
766,1126,4,891309767
298,215,5,884182685
218,168,4,877488316
265,472,3,875320542
715,22,4,875963792
65,63,2,879217913
766,197,3,891309011
339,151,4,891033676
603,229,4,891955972
569,286,5,879792991
593,284,4,875659236
407,418,4,876338910
923,50,5,880387306
321,86,4,879440294
89,246,5,879461219
222,549,4,878184055
290,1047,4,880475757
899,684,3,884122501
588,550,3,890026513
450,423,5,882371904
615,638,5,879447968
375,234,5,886621917
796,318,4,892661988
577,559,3,880474903
931,744,4,891036463
381,83,4,892695996
716,527,5,879795813
550,271,5,883425652
483,277,3,878952636
71,175,4,885016882
318,1050,4,884496738
543,114,4,874864346
694,606,4,875727189
872,763,3,888479405
710,50,4,882063766
405,786,1,885547644
694,200,4,875726968
11,259,3,891902270
422,137,5,875129882
896,1437,1,887161564
450,110,4,882469250
671,177,4,884035775
1,208,5,878542960
160,32,5,876859413
189,175,5,893265506
488,385,4,891294014
638,504,2,876695560
481,42,3,885828426
92,15,3,875640189
795,21,3,880557953
181,1061,2,878963086
13,24,1,882397741
271,130,1,885848218
538,213,3,877364067
789,124,4,880332089
409,172,5,881107750
547,354,4,891282640
347,928,3,881653176
323,98,4,878739699
479,283,4,879460140
130,240,4,875801750
457,453,2,882551854
223,993,4,891549876
118,288,5,875385386
463,597,2,890531227
792,405,3,877909753
715,944,2,875963755
286,884,5,884069544
145,563,3,877343280
360,334,4,880353736
303,54,3,879484695
908,100,4,879722427
848,496,2,887037980
851,79,4,875731722
234,724,4,892335739
193,276,4,890860319
868,436,3,877104913
403,274,3,879786661
936,289,5,886831769
526,150,2,885682370
774,101,2,888558018
741,210,3,891455353
134,892,2,891732532
790,188,4,885157399
635,255,4,878879213
308,172,4,887736532
495,739,4,888637042
557,682,2,881179213
478,616,4,889398260
815,239,5,878694563
916,498,3,880844241
92,223,5,875653723
830,126,5,892502421
350,1,4,882345734
830,176,3,891561673
101,717,3,877136928
130,625,5,875801750
15,285,4,879455635
130,418,5,875801631
305,154,4,886322670
194,54,3,879525876
144,33,5,888105902
123,182,4,879872671
92,591,4,875640294
517,873,3,892660034
94,144,3,891721168
4,359,5,892002352
198,153,4,884207858
15,937,4,879455128
276,233,3,874792436
294,328,4,877818982
385,283,2,879439984
493,71,5,884131020
684,186,4,878762087
201,582,5,884111873
758,488,3,881976262
936,845,4,886833006
425,398,1,878738597
417,484,4,879647380
881,1046,3,876539051
717,298,3,884715172
823,211,5,878438585
216,156,5,880233608
276,366,3,889174764
406,1153,2,882480836
387,1537,4,886480681
533,236,4,890659276
151,321,4,879523900
487,1314,1,883530929
496,1473,3,876072548
34,259,2,888602808
416,739,5,893212896
569,281,3,879793466
334,124,5,891544680
181,1040,1,878962997
94,102,3,891721462
669,150,3,892549477
887,1013,4,881379295
474,77,5,887926106
548,258,4,891042474
363,260,2,891494049
682,8,3,888521833
192,287,4,881368016
315,230,4,879821300
897,265,3,879990466
746,550,4,885075367
3,341,1,889237055
741,699,4,891018400
655,371,3,887611537
495,4,3,888633129
26,316,3,891349122
94,153,5,891725333
782,1038,4,891498213
739,97,5,886959115
648,1110,3,884881621
645,202,3,892053518
760,723,2,875669011
452,609,4,875562374
181,290,2,878963168
568,423,4,877907281
275,196,3,880314969
748,192,3,879454584
932,479,5,891249794
426,661,4,879444321
447,183,5,878856394
837,285,4,875722187
268,978,2,876513927
597,328,4,875339132
1,230,4,878542420
505,199,4,889333442
758,181,4,880672747
643,215,3,891447037
321,651,3,879441178
756,367,4,874827614
474,205,5,887924469
90,427,5,891384423
576,208,3,886986445
240,343,3,885775831
109,239,4,880578632
214,187,4,891544070
279,1151,2,875744584
577,216,4,880472124
683,303,3,893283104
244,144,1,880602264
207,79,4,875509888
489,264,4,891445721
671,144,4,884035686
504,846,4,887831806
919,660,4,875373945
35,877,2,875459099
387,231,3,886483194
255,217,2,883216600
843,385,3,879444801
486,258,5,879874064
806,79,3,882387448
383,81,4,891193072
638,128,3,876695216
606,662,4,880926162
484,69,5,891194743
450,1286,3,882377479
532,399,3,888630360
23,257,3,890276940
201,715,4,884140382
771,83,5,880659369
345,13,4,884991220
102,204,4,888803487
896,705,5,887158768
49,239,2,888068912
807,161,4,892528919
224,582,4,888104030
184,160,3,889911459
883,197,4,891696689
881,474,3,876537870
864,805,4,888889327
823,684,4,878439391
552,147,3,879222412
454,204,4,881960504
773,940,2,888539766
324,260,5,880575277
435,163,3,884131489
447,17,3,878856110
94,302,4,891928684
291,761,3,874834914
712,388,3,874957053
622,199,5,882592143
311,794,4,884366270
562,191,5,879196176
178,284,4,888514680
79,340,4,891271180
868,727,2,877110277
141,298,5,884584790
191,896,3,891562090
70,398,2,884067339
168,1028,2,884287846
54,288,4,880928957
490,1128,4,875428765
162,222,4,877635758
286,1053,4,877532093
648,566,4,884882702
473,1142,5,878157299
562,318,3,879194894
117,150,4,880125101
648,410,2,884882375
453,780,3,877561522
246,748,1,884924441
151,190,4,879528673
889,1022,4,880176667
262,421,4,879792331
117,33,4,881011697
236,210,2,890118153
545,144,3,879899125
59,64,5,888204309
932,494,4,891250060
886,23,4,876031365
506,29,2,874874894
938,866,5,891356991
653,94,2,880153494
922,172,5,891449021
106,778,4,881453040
401,490,3,891033250
851,1023,3,875730601
537,198,2,886030652
643,1221,3,891450316
409,489,5,881107817
922,739,3,891448516
653,154,3,878867137
676,328,5,892685657
130,756,4,874953866
522,654,4,876960824
450,1091,4,882468047
73,657,5,888625422
445,257,2,891199945
930,705,2,879535609
472,403,5,875982200
340,502,2,884991678
782,1670,3,891497793
374,1101,4,880395634
128,425,5,879967197
181,1387,1,878962119
848,755,5,887046674
460,10,3,882912371
535,44,4,879619035
640,195,4,874778515
458,1070,4,886395963
455,770,3,879111586
724,349,2,883757537
7,591,3,891352179
697,1022,1,882621523
539,661,5,879788045
334,125,3,891544925
457,96,5,882553113
775,258,4,891032837
239,508,5,889178798
784,307,4,891387623
650,969,3,891371186
215,172,4,891435394
841,272,4,889066780
775,313,4,891032837
56,993,3,892683353
514,432,4,875311156
698,220,3,886367874
6,487,5,883600785
773,127,5,888539962
396,329,2,884645615
457,97,5,882397699
569,111,3,879793948
891,1278,5,883489709
64,31,4,889739318
201,1011,3,884140853
478,196,3,889395921
747,58,3,888639594
867,270,5,880077780
533,740,4,879192815
817,7,4,874815885
276,566,4,874792601
240,748,3,885775831
230,673,3,880485573
181,1151,1,878963304
279,208,5,875310631
806,226,3,882389908
911,479,5,892838787
672,815,4,879788819
43,208,5,883955547
578,250,2,888957735
405,1588,1,885549789
934,181,4,891189275
828,960,5,891036568
407,238,5,875042378
313,175,4,891014697
314,28,5,877888346
311,96,5,884365653
85,57,5,879828107
763,367,3,878918871
664,92,4,876525002
230,125,5,880485090
256,576,3,882164603
60,56,4,883326919
339,218,3,891034810
16,174,5,877719504
757,98,4,888445767
97,69,5,884239616
454,162,3,888267315
280,736,2,891700341
549,252,3,881672538
378,561,3,880333695
721,1,5,877137877
758,576,4,882055054
83,591,4,880306745
47,323,2,879440360
169,199,4,891359353
480,661,4,891208327
716,72,3,879796766
271,257,4,886106038
433,340,3,880585162
379,151,4,880525771
146,315,5,891458193
468,172,4,875293386
798,1411,1,875639656
907,173,4,880160140
524,218,3,884636453
293,91,2,888907499
832,328,3,888259020
694,172,5,875727399
562,385,2,879196483
610,216,4,888703291
234,609,3,892335186
405,1220,3,885546202
600,11,5,888451665
833,645,3,875039416
119,449,5,874782190
342,1007,4,874984507
478,447,4,889396732
256,235,3,882153668
222,234,2,878181387
561,45,3,885808716
655,825,2,887429669
167,655,4,892738237
181,840,1,878963204
927,1035,4,879199030
613,127,4,891227204
198,216,4,884208490
848,462,5,887038634
407,269,3,893081121
27,370,4,891543245
251,978,2,886272585
217,685,5,889069782
667,223,5,891034767
787,268,4,888979007
214,173,4,892668249
146,319,4,891457538
557,262,2,882458820
56,228,3,892676340
403,1012,1,879786190
201,184,3,884112245
272,201,3,879455113
397,591,4,885349562
920,258,4,884220094
833,238,2,875124225
279,431,4,875310303
917,289,4,882910457
933,39,3,874854100
49,542,2,888067096
682,274,4,888521740
707,488,4,886286491
937,19,1,876769436
707,496,3,886286433
119,181,4,874775406
727,62,3,883712603
104,270,4,888442337
851,336,4,890804691
109,636,5,880581817
326,435,3,879874897
342,294,3,874984067
478,68,1,889396582
87,50,5,879876194
94,741,4,891721352
95,58,3,879197834
214,20,4,892668197
11,168,3,891904949
768,763,2,883835210
896,672,2,887161218
783,887,5,884326620
721,145,4,877139773
60,121,4,883327664
673,340,5,888786969
161,100,4,891171127
788,684,5,880868401
714,252,3,892777619
646,880,3,888529127
694,520,5,875726618
305,631,3,886324028
144,160,2,888106181
54,291,1,891898613
130,627,5,875801496
276,697,2,874791316
398,484,4,875659319
374,405,4,880392992
373,216,4,877100232
457,1140,2,882551344
633,79,5,875325128
16,99,5,877720733
360,306,4,880353584
251,294,3,886272283
774,673,2,888556545
848,72,5,887042341
11,692,4,891905003
294,902,4,891404417
33,328,4,891964187
880,260,4,892958484
384,329,3,891273761
187,651,5,879465566
59,470,3,888205714
881,53,2,876539448
405,76,3,885545606
201,443,3,884112580
922,476,1,891455167
928,135,4,880936884
159,272,5,885501645
759,220,5,875227904
312,584,5,891699263
825,405,5,880756442
234,96,2,892334141
405,318,5,885545167
347,323,1,881652142
940,354,5,889480493
269,647,4,891447815
749,808,3,878849929
335,342,2,891566976
38,1016,5,892429542
454,283,3,888267590
541,543,4,883875432
214,196,4,891544493
766,131,3,891309703
617,447,4,883789386
85,222,2,879452831
655,960,3,887427210
870,4,2,879270213
22,502,4,878886647
154,222,2,879138910
346,161,3,874950413
92,421,4,875654534
531,748,4,887049081
905,301,4,884983556
940,194,5,885921953
38,1034,1,892433062
339,161,3,891034626
207,470,3,879665381
367,672,4,876689991
919,201,4,875920887
526,123,3,885682614
303,785,3,879485318
931,300,5,891037521
328,715,2,885046853
158,230,2,880134445
925,245,3,884633287
921,87,2,884673673
417,631,3,879647826
336,273,5,877760032
854,1134,3,882812787
387,773,4,886481800
292,665,3,881103478
256,98,5,882164696
6,242,4,883268170
736,294,3,878709025
130,65,4,875216786
334,213,4,891546373
702,683,1,885767576
49,455,1,888068791
653,578,1,880153009
450,611,5,887135833
297,55,4,875238922
655,913,4,891817521
504,69,4,887837918
110,939,4,886988042
207,1023,3,875506634
927,738,3,879196762
585,61,4,891283338
312,169,5,891698893
255,332,2,883215586
184,212,4,889909618
537,610,4,886031912
299,1226,2,877878602
201,649,3,884114275
403,235,5,879786165
833,649,3,875224178
447,83,5,878856458
704,58,3,891397366
592,347,4,885280098
435,58,3,884131328
77,179,5,884752806
173,289,4,877556988
840,1214,1,891211729
274,9,5,878945404
658,654,4,875148059
622,501,3,882670480
507,298,5,889965997
43,815,4,883956189
70,225,3,884148916
263,648,5,891297988
416,87,5,893212484
352,194,3,884290361
729,310,3,893286204
303,229,3,879468581
654,95,4,887864204
399,238,1,882342061
437,730,3,880141374
878,529,5,880870854
537,434,3,886031211
14,919,4,876964725
805,942,3,881698861
130,47,3,875801470
95,228,4,879196231
662,93,5,880571006
618,238,1,891308391
940,482,5,885921198
109,177,4,880578358
698,945,2,886367100
